id,start,end,maxspeed,junction
l_2308,n_id4277,n_id1719,20 mph,None
l_2309,n_id1789,n_id4275,20 mph,None
l_2310,n_id4275,n_id331,20 mph,None
l_2311,n_id875,n_id3996,20 mph,None
l_2312,n_id3996,n_id3998,20 mph,None
l_2313,n_id3998,n_id5349,20 mph,None
l_2314,n_id5349,n_id1720,20 mph,None
l_2315,n_id1720,n_id1721,20 mph,None
l_2316,n_id1721,n_id1722,20 mph,None
l_2317,n_id1722,n_id5121,20 mph,None
l_2318,n_id5121,n_id3997,20 mph,None
l_2319,n_id3997,n_id1723,20 mph,None
l_2320,n_id1723,n_id3089,20 mph,None
l_2321,n_id3089,n_id1724,20 mph,None
l_2322,n_id1726,n_id2644,20 mph,None
l_2323,n_id1727,n_id2645,20 mph,None
l_2324,n_id909,n_id910,20 mph,None
l_2325,n_id910,n_id911,20 mph,None
l_2326,n_id911,n_id912,20 mph,None
l_2327,n_id912,n_id913,20 mph,None
l_2328,n_id913,n_id8194,20 mph,None
l_2329,n_id8194,n_id897,20 mph,None
l_2330,n_id897,n_id8195,20 mph,None
l_2331,n_id8195,n_id4217,20 mph,None
l_2332,n_id4217,n_id870,20 mph,None
l_2333,n_id870,n_id871,20 mph,None
l_2334,n_id871,n_id872,20 mph,None
l_2335,n_id872,n_id2576,20 mph,None
l_2336,n_id2576,n_id862,20 mph,None
l_2337,n_id1730,n_id2617,20 mph,None
l_2338,n_id2617,n_id6381,20 mph,None
l_2339,n_id6381,n_id1732,20 mph,None
l_2340,n_id1732,n_id3864,20 mph,None
l_2341,n_id3864,n_id3866,20 mph,None
l_2342,n_id1731,n_id1732,20 mph,None
l_2343,n_id1734,n_id3328,20 mph,None
l_2344,n_id3328,n_id3353,20 mph,None
l_2345,n_id3353,n_id334,20 mph,None
l_2346,n_id1736,n_id4442,20 mph,None
l_2347,n_id4442,n_id1733,20 mph,None
l_2348,n_id1740,n_id1739,20 mph,None
l_2349,n_id1741,n_id3865,20 mph,None
l_2350,n_id1742,n_id8434,20 mph,None
l_2351,n_id8434,n_id2882,20 mph,None
l_2352,n_id2882,n_id1745,20 mph,None
l_2353,n_id1743,n_id1744,20 mph,None
l_2354,n_id1744,n_id5366,20 mph,None
l_2355,n_id5366,n_id2880,20 mph,None
l_2356,n_id2880,n_id1746,20 mph,None
l_2357,n_id1750,n_id1751,20 mph,None
l_2358,n_id1750,n_id1749,20 mph,None
l_2359,n_id1749,n_id2618,20 mph,None
l_2360,n_id2618,n_id1747,20 mph,None
l_2361,n_id1751,n_id5587,20 mph,None
l_2362,n_id5587,n_id1752,20 mph,None
l_2363,n_id1752,n_id2619,20 mph,None
l_2364,n_id2619,n_id1748,20 mph,None
l_2365,n_id1754,n_id6218,20 mph,None
l_2366,n_id6218,n_id6219,20 mph,None
l_2367,n_id1756,n_id2613,20 mph,None
l_2368,n_id2613,n_id7508,20 mph,None
l_2369,n_id7508,n_id1754,20 mph,None
l_2370,n_id1754,n_id1753,20 mph,None
l_2371,n_id1757,n_id6221,20 mph,None
l_2372,n_id6221,n_id6218,20 mph,None
l_2373,n_id338,n_id6220,20 mph,None
l_2374,n_id6220,n_id6219,20 mph,None
l_2375,n_id6219,n_id3869,20 mph,None
l_2376,n_id3869,n_id7509,20 mph,None
l_2377,n_id7509,n_id3868,20 mph,None
l_2378,n_id3868,n_id5588,20 mph,None
l_2379,n_id5588,n_id7510,20 mph,None
l_2380,n_id7510,n_id1755,20 mph,None
l_2381,n_id670,n_id5187,20 mph,None
l_2382,n_id5187,n_id7576,20 mph,None
l_2383,n_id7576,n_id4932,20 mph,None
l_2384,n_id4932,n_id6057,20 mph,None
l_2385,n_id6057,n_id1781,20 mph,None
l_2386,n_id3865,n_id6281,20 mph,None
l_2387,n_id6281,n_id6279,20 mph,None
l_2388,n_id6279,n_id1758,20 mph,None
l_2389,n_id1758,n_id6280,20 mph,None
l_2390,n_id6280,n_id6278,20 mph,None
l_2391,n_id6278,n_id1731,20 mph,None
l_2392,n_id716,n_id5335,20 mph,None
l_2393,n_id1763,n_id1759,20 mph,None
l_2394,n_id1760,n_id1759,20 mph,None
l_2395,n_id1759,n_id2556,20 mph,None
l_2396,n_id2556,n_id1761,20 mph,None
l_2397,n_id1761,n_id7187,20 mph,None
l_2398,n_id7187,n_id1764,20 mph,None
l_2399,n_id1762,n_id1763,20 mph,None
l_2400,n_id273,n_id3119,20 mph,None
l_2401,n_id3119,n_id276,20 mph,None
l_2402,n_id276,n_id3111,20 mph,None
l_2403,n_id3111,n_id3112,20 mph,None
l_2404,n_id3112,n_id2728,20 mph,None
l_2405,n_id2728,n_id275,20 mph,None
l_2406,n_id1547,n_id5893,20 mph,None
l_2407,n_id1451,n_id1549,20 mph,None
l_2408,n_id1559,n_id1558,20 mph,None
l_2409,n_id1558,n_id3544,20 mph,None
l_2410,n_id1558,n_id9658,20 mph,None
l_2411,n_id9658,n_id3795,20 mph,None
l_2412,n_id1537,n_id1536,20 mph,None
l_2413,n_id1536,n_id1538,20 mph,None
l_2414,n_id1538,n_id1539,20 mph,None
l_2415,n_id1539,n_id2480,20 mph,None
l_2416,n_id2480,n_id1540,20 mph,None
l_2417,n_id1505,n_id2473,20 mph,None
l_2418,n_id2473,n_id1795,20 mph,None
l_2419,n_id1795,n_id9675,20 mph,None
l_2420,n_id9675,n_id1530,20 mph,None
l_2421,n_id25,n_id9575,20 mph,None
l_2422,n_id9575,n_id7958,20 mph,None
l_2423,n_id7958,n_id1505,20 mph,None
l_2424,n_id1770,n_id1771,20 mph,None
l_2425,n_id1771,n_id4132,20 mph,None
l_2426,n_id4132,n_id1772,20 mph,None
l_2427,n_id1772,n_id1555,20 mph,None
l_2428,n_id336,n_id3258,20 mph,None
l_2429,n_id875,n_id8783,20 mph,None
l_2430,n_id8783,n_id1778,20 mph,None
l_2431,n_id1778,n_id8784,20 mph,None
l_2432,n_id8784,n_id1777,20 mph,None
l_2433,n_id1777,n_id1776,20 mph,None
l_2434,n_id1776,n_id8785,20 mph,None
l_2435,n_id8785,n_id1774,20 mph,None
l_2436,n_id1775,n_id3048,20 mph,None
l_2437,n_id3048,n_id1774,20 mph,None
l_2438,n_id1780,n_id34,20 mph,None
l_2439,n_id1779,n_id674,20 mph,None
l_2440,n_id1115,n_id5383,20 mph,None
l_2441,n_id632,n_id4400,20 mph,None
l_2442,n_id4400,n_id6782,20 mph,None
l_2443,n_id6782,n_id6779,20 mph,None
l_2444,n_id6779,n_id717,20 mph,None
l_2445,n_id3103,n_id5542,20 mph,None
l_2446,n_id5542,n_id628,20 mph,None
l_2447,n_id628,n_id9700,20 mph,None
l_2448,n_id9700,n_id3110,20 mph,None
l_2449,n_id3110,n_id5557,20 mph,None
l_2450,n_id5557,n_id633,20 mph,None
l_2451,n_id633,n_id2047,20 mph,None
l_2452,n_id2047,n_id5556,20 mph,None
l_2453,n_id5556,n_id5555,20 mph,None
l_2454,n_id5555,n_id1619,20 mph,None
l_2455,n_id634,n_id635,20 mph,None
l_2456,n_id624,n_id6403,20 mph,None
l_2457,n_id6403,n_id6247,20 mph,None
l_2458,n_id6247,n_id6246,20 mph,None
l_2459,n_id6246,n_id3080,20 mph,None
l_2460,n_id3080,n_id1782,20 mph,None
l_2461,n_id1782,n_id1783,20 mph,None
l_2462,n_id6226,n_id6225,20 mph,None
l_2463,n_id6225,n_id629,20 mph,None
l_2464,n_id1609,n_id5568,20 mph,None
l_2465,n_id605,n_id610,20 mph,None
l_2466,n_id1611,n_id6957,20 mph,None
l_2467,n_id6957,n_id1612,20 mph,None
l_2468,n_id626,n_id627,20 mph,None
l_2469,n_id660,n_id661,20 mph,None
l_2470,n_id1613,n_id1614,20 mph,None
l_2471,n_id1371,n_id4895,20 mph,None
l_2472,n_id4895,n_id1372,20 mph,None
l_2473,n_id1490,n_id1491,20 mph,None
l_2474,n_id1495,n_id1498,20 mph,None
l_2475,n_id1498,n_id1499,20 mph,None
l_2476,n_id1490,n_id3920,20 mph,None
l_2477,n_id572,n_id571,20 mph,None
l_2478,n_id571,n_id570,20 mph,None
l_2479,n_id573,n_id9143,20 mph,None
l_2480,n_id9143,n_id8005,20 mph,None
l_2481,n_id784,n_id782,20 mph,None
l_2482,n_id782,n_id783,20 mph,None
l_2483,n_id783,n_id7649,20 mph,None
l_2484,n_id7649,n_id7650,20 mph,None
l_2485,n_id7650,n_id786,20 mph,None
l_2486,n_id786,n_id785,20 mph,None
l_2487,n_id785,n_id7653,20 mph,None
l_2488,n_id7653,n_id2857,20 mph,None
l_2489,n_id2857,n_id7652,20 mph,None
l_2490,n_id7652,n_id7654,20 mph,None
l_2491,n_id7654,n_id784,20 mph,None
l_2492,n_id770,n_id771,20 mph,None
l_2493,n_id771,n_id772,20 mph,None
l_2494,n_id1606,n_id4111,20 mph,None
l_2495,n_id4111,n_id590,20 mph,None
l_2496,n_id652,n_id653,20 mph,None
l_2497,n_id950,n_id951,20 mph,None
l_2498,n_id951,n_id2807,20 mph,None
l_2499,n_id2807,n_id952,20 mph,None
l_2500,n_id952,n_id5774,20 mph,None
l_2501,n_id5774,n_id2806,20 mph,None
l_2502,n_id2806,n_id953,20 mph,None
l_2503,n_id905,n_id915,20 mph,None
l_2504,n_id915,n_id916,20 mph,None
l_2505,n_id590,n_id645,20 mph,None
l_2506,n_id645,n_id4112,20 mph,None
l_2507,n_id4112,n_id4105,20 mph,None
l_2508,n_id4105,n_id7237,20 mph,None
l_2509,n_id856,n_id857,20 mph,None
l_2510,n_id857,n_id858,20 mph,None
l_2511,n_id858,n_id1900,20 mph,None
l_2512,n_id1900,n_id1901,20 mph,None
l_2513,n_id1901,n_id859,20 mph,None
l_2514,n_id859,n_id1902,20 mph,None
l_2515,n_id1902,n_id860,20 mph,None
l_2516,n_id860,n_id1903,20 mph,None
l_2517,n_id1903,n_id852,20 mph,None
l_2518,n_id852,n_id853,20 mph,None
l_2519,n_id853,n_id2575,20 mph,None
l_2520,n_id2575,n_id1904,20 mph,None
l_2521,n_id1904,n_id1905,20 mph,None
l_2522,n_id1905,n_id1906,20 mph,None
l_2523,n_id1906,n_id854,20 mph,None
l_2524,n_id854,n_id855,20 mph,None
l_2525,n_id855,n_id856,20 mph,None
l_2526,n_id857,n_id838,20 mph,None
l_2527,n_id852,n_id848,20 mph,None
l_2528,n_id129,n_id4867,30 mph,None
l_2529,n_id373,n_id372,20 mph,None
l_2530,n_id372,n_id2084,20 mph,None
l_2531,n_id2084,n_id2085,20 mph,None
l_2532,n_id2085,n_id376,20 mph,None
l_2533,n_id363,n_id3660,20 mph,None
l_2534,n_id3660,n_id1479,20 mph,None
l_2535,n_id1479,n_id1480,20 mph,None
l_2536,n_id1786,n_id9751,20 mph,None
l_2537,n_id9751,n_id5036,20 mph,None
l_2538,n_id5036,n_id9750,20 mph,None
l_2539,n_id9750,n_id4014,20 mph,None
l_2540,n_id4014,n_id4266,20 mph,None
l_2541,n_id4266,n_id5034,20 mph,None
l_2542,n_id5034,n_id9231,20 mph,None
l_2543,n_id9231,n_id1787,20 mph,None
l_2544,n_id513,n_id2574,20 mph,None
l_2545,n_id2574,n_id514,20 mph,None
l_2546,n_id514,n_id1786,20 mph,None
l_2547,n_id1786,n_id5035,20 mph,None
l_2548,n_id4657,n_id4655,20 mph,None
l_2549,n_id4655,n_id3799,20 mph,None
l_2550,n_id3799,n_id1116,20 mph,None
l_2551,n_id1116,n_id3800,20 mph,None
l_2552,n_id3800,n_id1115,20 mph,None
l_2553,n_id512,n_id513,20 mph,None
l_2554,n_id513,n_id3663,20 mph,None
l_2555,n_id1525,n_id7827,20 mph,None
l_2556,n_id7827,n_id8995,20 mph,None
l_2557,n_id8995,n_id1526,20 mph,None
l_2558,n_id1347,n_id8111,20 mph,None
l_2559,n_id8111,n_id8119,20 mph,None
l_2560,n_id8119,n_id4577,20 mph,None
l_2561,n_id4577,n_id1348,20 mph,None
l_2562,n_id1348,n_id1346,20 mph,None
l_2563,n_id1346,n_id4576,20 mph,None
l_2564,n_id4576,n_id7882,20 mph,None
l_2565,n_id7882,n_id1345,20 mph,None
l_2566,n_id1345,n_id1293,20 mph,None
l_2567,n_id1349,n_id1346,20 mph,None
l_2568,n_id1361,n_id5363,20 mph,None
l_2569,n_id5363,n_id2597,20 mph,None
l_2570,n_id2597,n_id4540,20 mph,None
l_2571,n_id1300,n_id1339,20 mph,None
l_2572,n_id1339,n_id1338,20 mph,None
l_2573,n_id1338,n_id1336,20 mph,None
l_2574,n_id1336,n_id1331,20 mph,None
l_2575,n_id1331,n_id1330,20 mph,None
l_2576,n_id2824,n_id1341,20 mph,None
l_2577,n_id1341,n_id1340,20 mph,None
l_2578,n_id1340,n_id1297,20 mph,None
l_2579,n_id1336,n_id1337,20 mph,None
l_2580,n_id1296,n_id1308,20 mph,None
l_2581,n_id1295,n_id1311,20 mph,None
l_2582,n_id808,n_id7382,20 mph,None
l_2583,n_id7382,n_id7381,20 mph,None
l_2584,n_id7381,n_id8189,20 mph,None
l_2585,n_id8189,n_id810,20 mph,None
l_2586,n_id810,n_id811,20 mph,None
l_2587,n_id811,n_id7387,20 mph,None
l_2588,n_id7387,n_id2863,20 mph,None
l_2589,n_id2863,n_id6344,20 mph,None
l_2590,n_id6344,n_id6345,20 mph,None
l_2591,n_id7482,n_id7483,20 mph,None
l_2592,n_id7483,n_id7484,20 mph,None
l_2593,n_id7484,n_id7485,20 mph,None
l_2594,n_id7485,n_id7486,20 mph,None
l_2595,n_id7486,n_id5948,20 mph,None
l_2596,n_id1160,n_id7473,5 mph,None
l_2597,n_id7473,n_id1165,5 mph,None
l_2598,n_id1165,n_id5952,5 mph,None
l_2599,n_id5952,n_id5534,5 mph,None
l_2600,n_id5534,n_id5951,5 mph,None
l_2601,n_id5951,n_id2763,5 mph,None
l_2602,n_id2763,n_id5531,5 mph,None
l_2603,n_id5531,n_id2764,5 mph,None
l_2604,n_id2764,n_id4377,5 mph,None
l_2605,n_id4377,n_id4346,5 mph,None
l_2606,n_id1163,n_id7474,5 mph,None
l_2607,n_id7474,n_id327,5 mph,None
l_2608,n_id6121,n_id4705,30 mph,None
l_2609,n_id2312,n_id3491,20 mph,None
l_2610,n_id3491,n_id9706,20 mph,None
l_2611,n_id9706,n_id4474,20 mph,None
l_2612,n_id4474,n_id9714,20 mph,None
l_2613,n_id9714,n_id6100,20 mph,None
l_2614,n_id34,n_id673,20 mph,None
l_2615,n_id18,n_id2485,20 mph,None
l_2616,n_id157,n_id2670,20 mph,None
l_2617,n_id2670,n_id3994,20 mph,None
l_2618,n_id3994,n_id158,20 mph,None
l_2619,n_id158,n_id4737,20 mph,None
l_2620,n_id4737,n_id7986,20 mph,None
l_2621,n_id7986,n_id373,20 mph,None
l_2622,n_id373,n_id3686,20 mph,None
l_2623,n_id3686,n_id2092,20 mph,None
l_2624,n_id5941,n_id5994,20 mph,None
l_2625,n_id336,n_id3257,20 mph,None
l_2626,n_id3257,n_id5088,20 mph,None
l_2627,n_id5088,n_id1745,20 mph,None
l_2628,n_id1745,n_id6638,20 mph,None
l_2629,n_id6638,n_id337,20 mph,None
l_2630,n_id337,n_id1746,20 mph,None
l_2631,n_id1746,n_id4254,20 mph,None
l_2632,n_id4254,n_id4259,20 mph,None
l_2633,n_id4259,n_id4258,20 mph,None
l_2634,n_id4258,n_id1730,20 mph,None
l_2635,n_id1730,n_id1784,20 mph,None
l_2636,n_id1111,n_id2451,20 mph,None
l_2637,n_id2451,n_id1112,20 mph,None
l_2638,n_id1112,n_id3473,20 mph,None
l_2639,n_id3473,n_id3466,20 mph,None
l_2640,n_id3466,n_id3472,20 mph,None
l_2641,n_id3472,n_id3465,20 mph,None
l_2642,n_id3465,n_id3469,20 mph,None
l_2643,n_id3469,n_id2055,20 mph,None
l_2644,n_id2055,n_id3470,20 mph,None
l_2645,n_id3470,n_id1113,20 mph,None
l_2646,n_id1113,n_id1114,20 mph,None
l_2647,n_id1114,n_id5376,20 mph,None
l_2648,n_id4012,n_id8388,20 mph,None
l_2649,n_id8388,n_id1090,20 mph,None
l_2650,n_id1090,n_id8386,20 mph,None
l_2651,n_id8386,n_id1089,20 mph,None
l_2652,n_id1058,n_id5956,20 mph,None
l_2653,n_id5956,n_id1059,20 mph,None
l_2654,n_id1059,n_id4009,20 mph,None
l_2655,n_id4009,n_id4003,20 mph,None
l_2656,n_id4003,n_id4008,20 mph,None
l_2657,n_id4008,n_id1060,20 mph,None
l_2658,n_id4165,n_id6401,20 mph,None
l_2659,n_id6401,n_id364,20 mph,None
l_2660,n_id364,n_id365,20 mph,None
l_2661,n_id365,n_id3597,20 mph,None
l_2662,n_id3597,n_id369,20 mph,None
l_2663,n_id369,n_id2094,20 mph,None
l_2664,n_id370,n_id371,20 mph,None
l_2665,n_id370,n_id3597,20 mph,None
l_2666,n_id323,n_id8697,20 mph,None
l_2667,n_id8697,n_id1518,20 mph,None
l_2668,n_id1518,n_id324,20 mph,None
l_2669,n_id324,n_id1519,20 mph,None
l_2670,n_id1519,n_id8653,20 mph,None
l_2671,n_id8653,n_id2356,20 mph,None
l_2672,n_id2356,n_id1520,20 mph,None
l_2673,n_id1520,n_id8652,20 mph,None
l_2674,n_id8652,n_id6119,20 mph,None
l_2675,n_id6119,n_id325,20 mph,None
l_2676,n_id325,n_id6015,20 mph,None
l_2677,n_id6015,n_id9745,20 mph,None
l_2678,n_id9745,n_id1523,20 mph,None
l_2679,n_id1523,n_id326,20 mph,None
l_2680,n_id395,n_id396,20 mph,None
l_2681,n_id396,n_id3670,20 mph,None
l_2682,n_id3670,n_id394,20 mph,None
l_2683,n_id394,n_id378,20 mph,None
l_2684,n_id393,n_id9095,20 mph,None
l_2685,n_id9095,n_id3678,20 mph,None
l_2686,n_id3678,n_id3683,20 mph,None
l_2687,n_id3683,n_id9099,20 mph,None
l_2688,n_id9099,n_id3689,20 mph,None
l_2689,n_id821,n_id822,20 mph,None
l_2690,n_id705,n_id1465,20 mph,None
l_2691,n_id1469,n_id1466,20 mph,None
l_2692,n_id1472,n_id1473,20 mph,None
l_2693,n_id1475,n_id1471,20 mph,None
l_2694,n_id1471,n_id1474,20 mph,None
l_2695,n_id4992,n_id8444,20 mph,None
l_2696,n_id8444,n_id5052,20 mph,None
l_2697,n_id5052,n_id5051,20 mph,None
l_2698,n_id5051,n_id5050,20 mph,None
l_2699,n_id5050,n_id5049,20 mph,None
l_2700,n_id5049,n_id234,20 mph,None
l_2701,n_id234,n_id5048,20 mph,None
l_2702,n_id5048,n_id5047,20 mph,None
l_2703,n_id5047,n_id2698,20 mph,None
l_2704,n_id2698,n_id5046,20 mph,None
l_2705,n_id5046,n_id2400,20 mph,None
l_2706,n_id2400,n_id5045,20 mph,None
l_2707,n_id5045,n_id2699,20 mph,None
l_2708,n_id2699,n_id235,20 mph,None
l_2709,n_id235,n_id6395,20 mph,None
l_2710,n_id6395,n_id5044,20 mph,None
l_2711,n_id5044,n_id10068,20 mph,None
l_2712,n_id10068,n_id10065,20 mph,None
l_2713,n_id10065,n_id2701,20 mph,None
l_2714,n_id2701,n_id5043,20 mph,None
l_2715,n_id5043,n_id10063,20 mph,None
l_2716,n_id10063,n_id2700,20 mph,None
l_2717,n_id2700,n_id5042,20 mph,None
l_2718,n_id5042,n_id236,20 mph,None
l_2719,n_id236,n_id5041,20 mph,None
l_2720,n_id5041,n_id2702,20 mph,None
l_2721,n_id2702,n_id6990,20 mph,None
l_2722,n_id6990,n_id237,20 mph,None
l_2723,n_id237,n_id5040,20 mph,None
l_2724,n_id5040,n_id9752,20 mph,None
l_2725,n_id9752,n_id10058,20 mph,None
l_2726,n_id10058,n_id10056,20 mph,None
l_2727,n_id10056,n_id238,20 mph,None
l_2728,n_id1245,n_id1247,20 mph,None
l_2729,n_id1204,n_id1205,20 mph,None
l_2730,n_id768,n_id769,20 mph,None
l_2731,n_id767,n_id768,20 mph,None
l_2732,n_id768,n_id765,20 mph,None
l_2733,n_id765,n_id766,20 mph,None
l_2734,n_id1320,n_id8777,20 mph,None
l_2735,n_id8777,n_id1321,20 mph,None
l_2736,n_id1326,n_id1327,20 mph,None
l_2737,n_id1328,n_id1329,20 mph,None
l_2738,n_id997,n_id996,20 mph,None
l_2739,n_id996,n_id995,20 mph,None
l_2740,n_id995,n_id994,20 mph,None
l_2741,n_id978,n_id979,20 mph,None
l_2742,n_id979,n_id980,20 mph,None
l_2743,n_id980,n_id981,20 mph,None
l_2744,n_id200,n_id201,20 mph,None
l_2745,n_id201,n_id202,20 mph,None
l_2746,n_id202,n_id5230,20 mph,None
l_2747,n_id5230,n_id203,20 mph,None
l_2748,n_id203,n_id5243,20 mph,None
l_2749,n_id5243,n_id4604,20 mph,None
l_2750,n_id200,n_id2893,20 mph,None
l_2751,n_id2893,n_id199,20 mph,None
l_2752,n_id175,n_id5417,20 mph,None
l_2753,n_id5417,n_id1174,20 mph,None
l_2754,n_id1148,n_id1134,20 mph,None
l_2755,n_id1149,n_id8147,20 mph,roundabout
l_2756,n_id8147,n_id5169,20 mph,roundabout
l_2757,n_id5169,n_id8148,20 mph,roundabout
l_2758,n_id8148,n_id1148,20 mph,roundabout
l_2759,n_id1148,n_id8149,20 mph,roundabout
l_2760,n_id8149,n_id5174,20 mph,roundabout
l_2761,n_id5174,n_id8150,20 mph,roundabout
l_2762,n_id8150,n_id357,20 mph,roundabout
l_2763,n_id1131,n_id8157,20 mph,None
l_2764,n_id8157,n_id8158,20 mph,None
l_2765,n_id8158,n_id8162,20 mph,None
l_2766,n_id8162,n_id8161,20 mph,None
l_2767,n_id8161,n_id8156,20 mph,None
l_2768,n_id8156,n_id359,20 mph,None
l_2769,n_id1638,n_id6612,20 mph,None
l_2770,n_id6612,n_id1641,20 mph,None
l_2771,n_id1641,n_id5141,20 mph,None
l_2772,n_id5141,n_id5140,20 mph,None
l_2773,n_id5140,n_id5139,20 mph,None
l_2774,n_id5139,n_id1637,20 mph,None
l_2775,n_id1259,n_id1260,20 mph,None
l_2776,n_id1250,n_id1263,20 mph,None
l_2777,n_id1263,n_id1264,20 mph,None
l_2778,n_id1264,n_id1258,20 mph,None
l_2779,n_id1258,n_id4523,20 mph,None
l_2780,n_id4523,n_id1257,20 mph,None
l_2781,n_id1275,n_id1276,20 mph,None
l_2782,n_id1276,n_id6152,20 mph,None
l_2783,n_id6152,n_id1278,20 mph,None
l_2784,n_id1790,n_id1719,20 mph,None
l_2785,n_id332,n_id1790,20 mph,None
l_2786,n_id1790,n_id1789,20 mph,None
l_2787,n_id1719,n_id3320,20 mph,None
l_2788,n_id3320,n_id8031,20 mph,None
l_2789,n_id8031,n_id332,20 mph,None
l_2790,n_id1793,n_id3215,20 mph,None
l_2791,n_id3215,n_id5714,20 mph,None
l_2792,n_id5714,n_id5715,20 mph,None
l_2793,n_id5715,n_id5716,20 mph,None
l_2794,n_id5716,n_id2165,20 mph,None
l_2795,n_id575,n_id4174,20 mph,None
l_2796,n_id4174,n_id6400,20 mph,None
l_2797,n_id6400,n_id4169,20 mph,None
l_2798,n_id4169,n_id4179,20 mph,None
l_2799,n_id4179,n_id4183,20 mph,None
l_2800,n_id4183,n_id4192,20 mph,None
l_2801,n_id4192,n_id418,20 mph,None
l_2802,n_id418,n_id1407,20 mph,None
l_2803,n_id1407,n_id4173,20 mph,None
l_2804,n_id4173,n_id4191,20 mph,None
l_2805,n_id4191,n_id154,20 mph,None
l_2806,n_id948,n_id949,20 mph,None
l_2807,n_id949,n_id950,20 mph,None
l_2808,n_id950,n_id954,20 mph,None
l_2809,n_id946,n_id945,20 mph,None
l_2810,n_id945,n_id6080,20 mph,None
l_2811,n_id6080,n_id944,20 mph,None
l_2812,n_id944,n_id943,20 mph,None
l_2813,n_id948,n_id8062,20 mph,None
l_2814,n_id8062,n_id946,20 mph,None
l_2815,n_id943,n_id962,20 mph,None
l_2816,n_id1009,n_id2183,20 mph,None
l_2817,n_id2183,n_id1019,20 mph,None
l_2818,n_id1019,n_id2162,20 mph,None
l_2819,n_id2162,n_id1018,20 mph,None
l_2820,n_id1300,n_id1301,20 mph,None
l_2821,n_id1330,n_id1340,20 mph,None
l_2822,n_id348,n_id9339,20 mph,None
l_2823,n_id9339,n_id1796,20 mph,None
l_2824,n_id1796,n_id5444,20 mph,None
l_2825,n_id5444,n_id1797,20 mph,None
l_2826,n_id1797,n_id1798,20 mph,None
l_2827,n_id1798,n_id5453,20 mph,None
l_2828,n_id5453,n_id1799,20 mph,None
l_2829,n_id1799,n_id5450,20 mph,None
l_2830,n_id5450,n_id9336,20 mph,None
l_2831,n_id9336,n_id1800,20 mph,None
l_2832,n_id1800,n_id9337,20 mph,None
l_2833,n_id9337,n_id1801,20 mph,None
l_2834,n_id1801,n_id5446,20 mph,None
l_2835,n_id5446,n_id1802,20 mph,None
l_2836,n_id1802,n_id5445,20 mph,None
l_2837,n_id5445,n_id1803,20 mph,None
l_2838,n_id1803,n_id5447,20 mph,None
l_2839,n_id5447,n_id1804,20 mph,None
l_2840,n_id1804,n_id5452,20 mph,None
l_2841,n_id5452,n_id9338,20 mph,None
l_2842,n_id9338,n_id348,20 mph,None
l_2843,n_id484,n_id8646,20 mph,None
l_2844,n_id8646,n_id502,20 mph,None
l_2845,n_id502,n_id1805,20 mph,None
l_2846,n_id502,n_id503,20 mph,None
l_2847,n_id503,n_id5459,20 mph,None
l_2848,n_id5459,n_id5458,20 mph,None
l_2849,n_id5458,n_id504,20 mph,None
l_2850,n_id455,n_id2703,20 mph,None
l_2851,n_id2703,n_id1173,20 mph,None
l_2852,n_id1173,n_id2706,20 mph,None
l_2853,n_id2706,n_id5495,20 mph,None
l_2854,n_id1149,n_id356,20 mph,None
l_2855,n_id356,n_id2713,20 mph,None
l_2856,n_id2713,n_id349,20 mph,None
l_2857,n_id358,n_id5162,20 mph,None
l_2858,n_id5162,n_id357,20 mph,None
l_2859,n_id1809,n_id9197,20 mph,None
l_2860,n_id9197,n_id1810,20 mph,None
l_2861,n_id425,n_id1817,30 mph,None
l_2862,n_id1450,n_id28,20 mph,None
l_2863,n_id28,n_id4389,20 mph,None
l_2864,n_id4389,n_id4368,20 mph,None
l_2865,n_id4368,n_id4366,20 mph,None
l_2866,n_id4366,n_id6947,20 mph,None
l_2867,n_id6947,n_id9252,20 mph,None
l_2868,n_id9252,n_id6897,20 mph,None
l_2869,n_id6897,n_id2550,20 mph,None
l_2870,n_id2513,n_id716,20 mph,None
l_2871,n_id716,n_id3097,20 mph,None
l_2872,n_id308,n_id1818,20 mph,None
l_2873,n_id1818,n_id9152,20 mph,None
l_2874,n_id9152,n_id1762,20 mph,None
l_2875,n_id1762,n_id309,20 mph,None
l_2876,n_id309,n_id2515,20 mph,None
l_2877,n_id2515,n_id2516,20 mph,None
l_2878,n_id2516,n_id9552,20 mph,None
l_2879,n_id9552,n_id312,20 mph,None
l_2880,n_id318,n_id317,20 mph,None
l_2881,n_id317,n_id498,20 mph,None
l_2882,n_id498,n_id6568,20 mph,None
l_2883,n_id6568,n_id8232,20 mph,None
l_2884,n_id8232,n_id8235,20 mph,None
l_2885,n_id8235,n_id2349,20 mph,None
l_2886,n_id2349,n_id9816,20 mph,None
l_2887,n_id9816,n_id320,20 mph,None
l_2888,n_id446,n_id7365,20 mph,None
l_2889,n_id7365,n_id1819,20 mph,None
l_2890,n_id1819,n_id1820,20 mph,None
l_2891,n_id1820,n_id1821,20 mph,None
l_2892,n_id1821,n_id1822,20 mph,None
l_2893,n_id1822,n_id1823,20 mph,None
l_2894,n_id1823,n_id1841,20 mph,None
l_2895,n_id1841,n_id1842,20 mph,None
l_2896,n_id1842,n_id1843,20 mph,None
l_2897,n_id1843,n_id9192,20 mph,None
l_2898,n_id1845,n_id1846,20 mph,None
l_2899,n_id1846,n_id1826,20 mph,None
